file,data_id,idx,sentence,안 단형,안 장형,못 단형,못 장형,말다 부정,관형절,부사절,명사절,인용절,종속절,주절,확인형,note
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,71,오지 못하고 전부 다 인천으로 다 가는…,[],[],[],['오지 못하고 전'],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,73,"그래서 인천공항이 중요하고 예를 들면 외국인 투자도 여기에는 잘 안되는 것이고 사실 외국에는 본사라든지는 외국인들이 여기에서 거주할 수 있는 여건 자체도 안 되고 그런 첨단산업이 발전할 기반이 없잖아요, 사실은?",['자체도 안 되고 그'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,79,"뭐 인천을 가서 갈아타고 가시든 간사이를 가서 갈아타고 가시든 이렇게 해야 되기 때문에 상당히 좀 문제가 있다…
그래서 저희들이 이제 국제적인 행사라든지 아니면 손님 초청하기가 아주 힘든 상황입니다.",[],[],[],[],[],0,0,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,81,"어쨌든 새로운 공항의 중점 방점은 비즈니스에 달려있고 사람에 달려있다고 본 위원은 보기 때문에 그 기능을 하지 못할 거 같으면 어떤 면에서는 또 다른 국력 낭비일 수가 있고, 그런 공항에 대해서는 단호하게 반대하는 입장을 가지겠습니다, 본 위원은.",[],[],[],['능을 하지 못할 거'],[],1,0,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,86,"아닙…
지금 현재 활주로에서 슬롯을 증대시키지 못하는 이유가 운행 제한 시간 때문에 그렇습니까?",[],[],[],['증대시키지 못하는 이'],[],1,0,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,89,커퓨타임이 되면 시간당 슬롯을 합치다 보면 우리가 운행 못 하는 시간이 있으니까 총 슬롯 횟수가 증가를 못 한다 이 말씀입니다.,[],[],"['가 운행 못 하는 시', '증가를 못 한다 이']",[],[],2,0,0,0,0,0,0,못 한다 이 말씀 -> 못 한다는 말씀입니다
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,101,그거는 아마 비교 대상 자체가 좀 힘든데 이주 법적으로 안 되는 게 있고 그게 만약에 법적으로 가능하다면 돈은 얼마 안 드는 걸로 알고 있습니다.,"['법적으로 안 되는 게', '은 얼마 안 드는 걸']",[],[],[],[],2,0,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,112,"지금 국토부에서는 김해 신공항 사업으로 해서 목표는 2026년을 잡고 있는데 제가 판단했을 때는 소음 문제, 안전 문제로 인해서 김해지역은 아주 강력하게 반대하고 있기 때문에 국토부가 사업을 갖다가 외부에 용역을 줘서 기본계획을 하는 거라든지 기본설계라든지 실시설계까지는 반대가 있더라도 진행이 될 수 있을지 모르지만 공사가 들어가는 단계가 되면 주민들이 그냥 있지 않을 거기 때문에 사업이 제대로 2026년까지 개항을 맞추기가 쉽지 않을 것이다",[],"['그냥 있지 않을 거기', '기가 쉽지 않을 것이']",[],[],[],2,0,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,122,"다만 국토부에서 지금 진행되는 용역이라는 것이 저희들 원하는 그런 미래공항, 먹고 살 수 있는 그런 공항이 될 수 없다고 판단하기 때문에 지금 다툼이 있고 의견이 일치되지 않는 상황이기 때문에 국토부가 거기서 귀를 기울이지 않고 있기 때문에 저희들이 그러한 부분을 갖다가 전략적으로 취하는 스탠스가 상대적으로 왔다 갔다 하다 보니까 지금은 이렇게 생각했지만 그다음에 또 대응이 다르면 또 입장이 바뀌는 부분이 있고 이렇기 때문에 그런 부분을 세세히 설명을 못 드린다 이런 말씀이 되겠습니다.",[],"['일치되지 않는 상황', '기울이지 않고 있기']",['설명을 못 드린다'],[],[],2,1,0,0,0,0,0,못 드린다 이런 말씀 -> 관형절
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,136,"예. 제가…
그리고 기본적으로 아까 말씀하신, <NAME> 위원님께서 말씀한 부분은 제가 그렇게 생각을 하기 때문에 지금 고민하는 부분들이 깊어지고 제대로 된 공항이 돼야 되고 그런데 국토부가 만약에 그런 공항을 갖다 고민하고 그렇게 만들려 하고 있다면 저희들 반대하면 안 되지",['반대하면 안 되지'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,139,"그렇다면 이 대응논리에서 제가 이야기하는 요지는 국토교통부는 아까도, 한 번 더 강조하지만 뼛속까지 오직 인천공항 외에는 눈에 안 보여요.",['는 눈에 안 보여요.'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,151,"또 두 번째 김해, 양산, 예를 들어서 왜 창원시가 묵묵히 침묵을 지키느냐, 창원에 산업단지 기능도 있고 국제공항 수요 도 있는데 창원도 좀 끌어 가지고 인접 지역에 더 힘을 합해 가지고 필요성, 시급성 또 아까 김해공항이 안 되는 논리도 알잖아요?",['해공항이 안 되는 논'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,174,그러면 부산의 김해공항은 1%밖에 처리 안 하잖아요?,['에 처리 안 하잖아요'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,179,"그거 가지고는 동북아의 해양수도 그다음에 신북방 정책을 추진하는 데 기본 여건, 조건이 전혀 충족이 안 됩니다.",['충족이 안 됩니다.'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,181,"지금 지역 이기주의로 가서는 안 되는데, 한 가지만, 이기주의로 가서는 안 되는데 지금 우리가 부산권 지역민들의 약 절반 이상이 경남권을 본적으로 합니까?","['가서는 안 되는데,', '가서는 안 되는데']",[],[],[],[],0,0,0,0,2,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,184,그러면 앞으로 이것도 지역 분쟁의 소지가 있을 수 있으니까 김해공항 명칭을 쓰지 말고 지금 현재 우리 용역이고 앞으로 모든 계획에서는 기존 부산공항 해가 괄호 열고 김해공항으로 그렇게 표현하는 게 낫지 않을까요?,[],[],[],[],['칭을 쓰지 말고 지금'],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,186,"하여튼 고민, 제가 시간을 너무 많이 차지해서 죄송합니다만 이렇게 국토교통부가 지방을 홀대하고 그다음에 지방분권에 반하는 그런 국민의, 국가 균형 발전 이런 것도 없이 끝까지 이렇게 수도권 인천공항만 이렇게 추진한다면 지금까지 철도, 항만 모든 핵심 국가 기반 인프라에 국가적 기능을 다하고 있는 부산에 24시간 공항을 안 준다면 아예 모든 거를 포기하고 독립국가로 가야 된다 봅니다.",['공항을 안 준다면'],[],[],[],[],0,0,0,0,1,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,189,"그렇지 않고는 이게 도대체 공항만큼은 공급이, 다시 마지막입니다.",[],['그렇지 않고는 이'],[],[],[],0,0,0,0,1,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,207,그때 너무 비행기를 이용을 안 해서 잘 모르겠습니다.,['이용을 안 해서 잘'],[],[],[],[],0,1,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,208,예. 그 당시에는 워커 출신들이 정권을 잡아 가지고 가라 하면 가고 오라 하면 오고 그런 상황이었고 지금 하고 비교해 보면 PK가 있고 TK가 있고 이러다 보니까 이게 진행이 잘 안되고 국토부에서 결정을 못 하는 겁니다.,[],[],['결정을 못 하는 겁'],[],[],1,0,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,211,"예, 이것도 앞에 저희들이 할 때도 부·울·경도 서로 의논이 안 되고 합의가 안 돼 가지고 지금까지 온 겁니다.","['의논이 안 되고 합', '합의가 안 돼 가지']",[],[],[],[],0,2,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,227,그런데 이게 우리 앞에 위원님들 지적을 했지만 관문공항이 되려 하면 24시간 떠야 되는데 이래나 저래 나 24시간 못 뜨잖아요?,[],[],['24시간 못 뜨잖아요'],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,228,그러면 관문공항이 안 되잖아요?,['문공항이 안 되잖아요'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,234,"제가 봤을 때는…
그 말 맞나, 안 맞나 이 이야기만 하면, 그 안 되잖아요, 그렇죠?","['맞나, 안 맞나 이', '면, 그 안 되잖아요']",[],[],[],[],0,0,1,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,235,안 되는 걸 자꾸 이야기를 하면 안 되잖아요.,['를 하면 안 되잖아요'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,236,"뭐…
안 되기 때문에 지금 이렇게 조목조목 준비를 해서…
그래 안 되는 건 안 된다고 이야기를 해가지고 그러면 이거는 김해는 관문공항이 안 되니까 가덕으로 가야 된다 하든지 이래 이야기를 해야 되는데 이제 자꾸 대답이 지금 좀 그렇잖아요?","['…\n그래 안 되는 건', '되는 건 안 된다고', '문공항이 안 되니까']",[],[],[],[],1,1,0,1,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,238,이렇게 하고 있기 때문에 그게 아니다 해야 논리적으로 가면 이게 안 되니 그러면 대안이 뭐냐?,['면 이게 안 되니 그'],[],[],[],[],0,1,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,247,"이 자꾸 바뀌면 안 되잖아요, 이 중요한 걸 갖다가. 이 맞는다고 하는 분은 그 자리에서 계속 추진을 해나가야 되잖아요?",['바뀌면 안 되잖아요'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,248,명칭이 아니고 사람이 바뀌면 안 되잖아요?,['바뀌면 안 되잖아요'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,254,"공항공사 소관인데, 그러면 시하고 전혀 협의가 안 됩니까?",['협의가 안 됩니까?'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,257,"원만, 제가 볼 때 원만히 안 한 것 같은데요.",['원만히 안 한 것'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,267,"해운대나 저 영주동이나 이런 데 주로 가는 거고 그거를 서민들이, 시민들이 주로 이용을 많이 안 하더라고요?",['을 많이 안 하더라고'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,276,"안 되니까 이제 답답하니까 이제 택시도 타고 가고 자기 승용차도 가져가고 하는데 그러니까 이제 주차장이 모자라고 모자라다 보니까 시에서는 뭐 넓힐 생각을 안 하고 주차요금을 이래 한 50%씩 올려가지고 이제 차를 못 가져오도록 이래 만들었단 말입니다, 맞죠?",['생각을 안 하고 주'],[],['제 차를 못 가져오도'],[],[],0,2,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,282,"그건 뭐…
적정 그걸 해야 되는데 그게 좀 정책적으로 보면 우리가 땅이 협소하고 공간이 없는데 주차장 공간까지 고려하면서 나갈만한 김해공항 공간이 안 됩니다.",['공간이 안 됩니다.'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,283,"그리고 자가용을 가지고서 오는 이제 트렁크 때문에 그렇다면 트렁크를 가지고 온다는 건 궁극적으로 이제 해외여행을 간다는 뜻인데 해외여행을 간다면 기본적으로 3박 4일에서 짧게는, 길게는 일주일 이렇게 되는데 그동안에 이용하지 않는 주차장에 차가 서 있다는 것은 경제적으로 비효율적이다…
지금 이 요금이 이래가지고도 몇 집 못 세워놓습니다.",[],['이용하지 않는 주차'],['몇 집 못 세워놓습'],[],[],1,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,284,그런데 이제 우리 본부장님은 주차요금이 싸니까 안 가져오겠나 하는데 이걸 또 이거 한번 생각해 보세요.,['싸니까 안 가져오겠'],[],[],[],[],0,0,0,1,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,303,지금 저는 현 순간까지 동남권 신공항이 가덕도로 갈 것인지 뭐 밀양으로 갈 것인지 김해공항에 그대로 할 것인지 아직까지 전혀 판단이 안 됩니다.,['판단이 안 됩니다.'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,311,국토부 예산 안 내려오면 이거 지금 일 추진 못하는 거 아닙니까?,['부 예산 안 내려오면'],[],[],['일 추진 못하는 거'],[],1,0,0,0,1,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,333,"지금 그 논리 때문에 이거 자꾸 하지 말자는 거 아닙니까, 그렇죠?",[],[],[],[],['자꾸 하지 말자는 거'],1,0,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,334,"그렇게 주장을 국토부에서 했고 저희들은 이제 공항공사하고 돈을 그렇게 많이 들이지 않고 지금 당장 불편함을 해소할 수 있는, 공항 그거까지 지을 동안 기다릴 수는 없지 않습니까?",[],['이 들이지 않고 지금'],[],[],[],0,1,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,336,"새집을 짓는다고 해서 그 비 새는 걸맞으면서 10년 동안 참으라는 것은 말이 안 되는 일이기 때문에…
그래 이제 국토부로 봐서는 3,000억이 장난이 아니다, 이런 뜻이죠?",['은 말이 안 되는 일'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,338,지금 이게 결론이 안 나는 바람에 장기간 불편을 겪어야 되고 거기에 대한 비용 손실이 많습니다.,['결론이 안 나는 바'],[],[],[],[],1,0,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,368,내년도 종지부 안 찍히겠는데요?,['종지부 안 찍히겠는'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,392,"결정을 해야 되지, 지금 저는 이 순간까지도 아까 말한 것처럼 가덕인지, 김해인지, 밀양인지 아직 결정이 안 됐다고 생각합니다.",['결정이 안 됐다고'],[],[],[],[],0,0,0,1,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,399,그게 한 2조가 넘게 들어가는데 그게 지금 반영이 안 됐어요.,['반영이 안 됐어요.'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,412,나중에 확장할 때 확장도 안 됩니다.,['확장도 안 됩니다.'],[],[],[],[],0,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,419,지금 예비타당성 조사를 면제받지도 못할 가능성이 많습니다.,[],[],[],['면제받지도 못할 가능'],[],1,0,0,0,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,421,그래서 예비타당성에서 경제성 분석을 통과하지 못할 사업 계획을 수립하고 추진하겠다는 것은 제가 볼 땐 좀 안 맞다.,['땐 좀 안 맞다.'],[],[],['통과하지 못할 사업'],[],1,0,0,0,0,1,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,423,"예. 그래서 시민들에게 이제 가덕 신공항으로 갈 것이라는 푸른 청사진, 꿈을 불어넣고 나중에 정부에서 너무 극렬히 반대를 하고 지원 안 해준다 하니 어쩔 수 없다, 그대로 김해 신공항으로 그대로 가자, 이런 거는 제발 좀 안 했으면 좋겠습니다.","['고 지원 안 해준다', '제발 좀 안 했으면']",[],[],[],[],0,1,0,1,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,449,"해결 방안이 결국은 가덕으로 가야 된다는 거기 때문에 부·울·경 검증단에서는 1차적으로 김해 신공항 문제가 있기 때문에 지금 국토부에서 추진하는 김해 신공항은 안 된다, 이 결론을 도출하려고 하고 있습니다.","['신공항은 안 된다,']",[],[],[],[],1,0,0,0,0,0,0,신공항은 안 된다는 결론
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,456,"질문에 정확한 대답을 안 하셔가지고…
아니, 저는 말씀을 드린 대로 내년쯤에는, 내년에는 결론이 나야 된다는 입장입니다.",['대답을 안 하셔가지'],[],[],[],[],0,0,0,0,1,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,465,"지금은 부·울·경과같이 힘을 합쳐야 할 시기이기 때문에…
시간이 없어서…
그 부분에 다시 논란을 일으키는 것은 바람직하지 않다고 생각하고 있습니다, 지금 상태에서는.
예. 답변 마 충분하다 생각합니다.",[],['바람직하지 않다고 생'],[],[],[],0,0,0,1,0,0,0,
spoken_data_5420.json,8cd9eacd-6765-4a4c-afec-950155905cf0,499,"자, 그와 못지않게 대응논리에 지금 대통령을 3명이나 배출한 정치적 배경이, 연고든 뭐든. 1명을 배출한 데는 광양항 뭐 하여튼 멋진 어떤 지역 인프라를 갖추는데 3명이나 대통령을 배출한 부산 지역에서 24년 넘게 24시간 국제공항 하나 좀 제대로 갖추지 못하는데, 제 이야기는 정치권에도 매달리세요.",[],['그와 못지않게 대응'],[],"['로 갖추지 못하는데,']",[],0,1,0,0,1,0,0,
